id,activity_type,distance,duration,calories,hr_avg,hr_max,hr_min,altitude_avg,altitude_max,altitude_min,ascent,descent,steps,num_hills,avg_altitude,avg_ascent,distance_hills,hills_share
1636,Biking,57482.43,8197.0,1019,122.184934466369,176.0,65.0,452.457304404789,691.2000122070312,346.0,781.1991882324219,783.7991638183594,9760.0,11,467.9909113103693,40.12727217240767,0.0961336903639487,0.0016724012948643
1639,Biking,48408.43,12918.0,1557,123.74800171895144,184.0,70.0,52.92959364889112,226.6000061035156,-41.0,1113.999930024147,1098.3999296426773,11320.0,13,46.8307696397488,39.53846245545607,0.0322308382546913,0.0006658104436498
1641,Biking,113905.0,14633.0,2661,134.3434230715581,187.0,74.0,23.695683647804035,179.8000030517578,-28.799999237060547,1993.0000216960907,2020.0000224113464,19231.0,43,22.2395349103351,12.893023235853327,0.243005901580487,0.0021334085560817
1644,Biking,40750.91,6335.0,1281,140.41601941747572,178.0,70.0,1091.1716825219803,1582.199951171875,743.0,1290.5986938476562,1284.7987060546875,6975.0,12,1029.9416732788086,74.4500020345052,0.056291445075404,0.0013813543078032
1647,Biking,7668.3,1782.0,177,109.58440575321724,165.0,71.0,460.1737756448845,578.5999755859375,421.3999938964844,171.7998046875,172.59982299804688,1458.0,2,441.9000015258789,12.5,0.006012935175295,0.0007841288388945
1648,Biking,16259.84,2143.0,242,120.88380774615024,147.0,72.0,379.8749415708712,401.2000122070313,361.2000122070313,245.7996826171875,236.39968872070312,2683.0,7,378.38571384974887,7.228572300502232,0.056450635810425,0.0034717829825155
1650,Biking,68012.03,9740.0,1647,127.47119528237695,167.0,76.0,421.33087830454366,656.5999755859375,317.0,1127.8005981445312,1133.4005737304688,12574.0,18,405.3999972873264,22.277779473198784,0.0934528720701943,0.0013740638541474
1655,Biking,102992.6,17322.0,2832,148.50940683792737,179.0,73.0,93.06929470266826,395.2000122070313,-49.59999847412109,1807.6000008136036,1780.6000017672775,19569.0,12,98.15833290417989,57.21666701634725,0.0906925007247758,0.000880572980241
1663,Biking,105158.66,13701.0,2037,120.2730910837202,154.0,65.0,389.4420041370835,525.5999755859375,333.3999938964844,1569.6002197265625,1568.8001708984375,19076.0,36,398.6166687011719,9.388889736599392,0.2965418255447841,0.0028199467884507
1665,Biking,8973.54,1522.0,193,85.83669724770643,91.0,72.0,776.1298754385875,1180.4000244140625,636.7999877929688,62.19989013671875,605.5999145507812,998.0,2,799.0500183105469,0.0,0.0038966029517492,0.0004342325271575
1667,Biking,56568.01,13269.0,2845,122.99826259617772,170.0,51.0,715.3322576006974,1100.800048828125,467.0,2116.200134277344,2126.8001403808594,11471.0,28,692.3821383884975,38.14285496303013,0.1401689465036972,0.0024778836395994
1671,Biking,89638.86,9635.0,1554,142.57008837525493,181.0,78.0,447.023956966854,696.7999877929688,368.0,604.7996520996094,648.5996398925781,13297.0,10,469.6100006103516,26.099996948242183,0.0461436374446873,0.0005147726939486
1673,Biking,95246.18,11946.0,2350,139.06083817573517,183.0,61.0,501.96828668254807,1095.5999755859375,318.6000061035156,2416.2000427246094,2414.600006103516,15225.0,42,502.84761991954986,23.404761904761905,0.324711786576543,0.0034091843533939
1677,Biking,94.79,3507.0,447,121.62518684603886,162.0,83.0,631.827733106505,634.7999877929688,628.7999877929688,19.79986572265625,15.79986572265625,3932.0,1,631.4000244140625,4.0,5.62621023524572e-05,0.0005935447025261
1678,Biking,4845.36,1722.0,550,174.8206616366802,181.0,102.0,473.5887404766736,750.2000122070312,174.8000030517578,576.0000152587891,5.000030517578125,2088.0,1,460.2999954223633,570.9999847412109,3.945335724494243e-05,8.142502774807741e-06
1679,Biking,75650.38,9377.0,1531,132.88565806733712,174.0,79.0,794.2907857775024,1580.800048828125,427.7999877929688,1065.600067138672,1828.8001403808596,10171.0,8,729.6250114440918,94.70000457763672,0.0360137891019698,0.0004760556272416
