id,activity_type,distance,duration,calories,hr_avg,hr_max,hr_min,altitude_avg,altitude_max,altitude_min,ascent,descent,steps,num_hills,avg_altitude,avg_ascent,distance_hills,hills_share,number_of_intervalsPower,min_durationPower,max_durationPower,avg_durationPower,min_distancePower,max_distancePower,avg_distancePower,number_of_intervalsHeart,min_duration_intervalHeart,max_duration_intervalHeart,avg_duration_intervalHeart,min_distance_intervalHeart,max_distance_intervalHeart,avg_distance_intervalHeart,min_heartrate_intervalHeart,max_heartrate_intervalHeart,avg_heartrate_intervalHeart,caloriesNormalized
744,Running,3813.98,1403.0,252,130.60652173913044,155,67,553.2243487371915,592.5999755859375,515.4000244140625,66.199951171875,111.199951171875,,2,569.9500122070312,11.20001220703125,0.0018524471205385,0.0004856992224758,4,2.0,210.0,94.25,5.699951171875,512.4000244140625,198.35003662109372,2,44.0,977.0,510.5,118.81005859375,2839.5301055908203,1479.1700820922852,134.22222222222223,134.51329243353783,134.36775732788004,0.10553191489361702
754,Running,3685.21,1203.0,213,133.9436152570481,160,66,549.3597022921687,593.4000244140625,521.0,76.800048828125,95.4000244140625,,2,562.75,23.39999389648437,0.001906088261815,0.0005172264977613,4,0.0,330.0,112.0,0.0,955.6500244140624,330.69000244140625,3,1.0,568.0,221.66666666666663,3.010009765625,1712.7499389648438,687.5366821289062,134.5,145.8347978910369,140.19407352381643,0.08893617021276595
769,Running,9813.28,3781.0,625,144.88709677419354,185,69,588.6758473630812,749.0,492.3999938964844,362.59967041015625,362.59967041015625,,6,577.3000030517578,37.13333638509115,0.0017803765468853,0.000181425226518,9,0.0,602.0,254.55555555555557,0.0,1626.889892578125,683.084442668491,4,92.0,1503.0,592.5,259.77001953125,3752.419921875,1607.08740234375,148.6048951048951,160.0829268292683,153.54292322547633,0.2642553191489362
799,Running,3204.95,1057.0,183,133.86145146088597,155,71,-2.9834118480816074,16.0,-12.800000190734863,70.39999884366989,68.19999903440475,,2,-1.250000238418579,8.900000095367432,0.0035216863731541,0.0010988272432188,3,1.0,682.0,290.3333333333333,2.080078125,2168.760009765625,878.5833638509115,2,193.0,343.0,268.0,686.2900390625,1086.85986328125,886.574951171875,141.96511627906978,148.2835051546392,145.1243107168545,0.07617021276595745
821,Running,1959.92,1130.0,102,125.65566037735849,163,79,419.18616437612087,449.7999877929688,397.0,61.199951171875,110.199951171875,,2,435.0500030517578,1.0999908447265625,0.0038118607265129,0.0019449062852121,3,4.0,206.0,82.0,5.570068359375,514.8599853515625,201.34000651041663,3,14.0,206.0,120.66666666666669,12.219970703125,465.9500732421875,300.4667154947917,128.36363636363637,149.95364238410596,136.93032098608955,0.04170212765957447
864,Running,1593.86,941.0,130,133.17109458023378,167,101,417.5972373711062,485.2000122070313,406.7999877929688,7.60003662109375,86.00006103515625,,2,439.1999969482422,0.0,0.0069167417301981,0.0043396168610782,4,0.0,43.0,26.5,0.0,95.8199462890625,45.54498291015625,3,86.0,233.0,172.66666666666666,59.989990234375,641.47998046875,418.98333104451496,139.78,153.48290598290598,144.88073877591117,0.05361702127659575
869,Running,10368.02,3538.0,316,134.9364566505116,161,56,684.369089482995,771.4000244140625,608.4000244140625,265.0,283.0,,4,678.4000091552734,38.90000915527344,0.0436501489324967,0.0042100756877877,8,4.0,545.0,161.375,12.4501953125,1439.489990234375,418.94622802734375,4,113.0,846.0,587.25,351.1796875,2456.2001190185547,1681.4449882507324,138.64583333333334,144.86478873239437,142.12902050243028,0.1327659574468085
879,Running,3601.15,1208.0,233,137.5573905862923,156,72,549.3010729940148,611.2000122070312,507.3999938964844,108.0,199.4000244140625,,3,554.2333272298177,25.333323160807293,0.0113201028900329,0.0031434688613451,3,0.0,284.0,123.0,0.0,734.2699584960938,322.46998596191406,2,41.0,509.0,275.0,114.6298828125,1334.969955444336,724.799919128418,140.16666666666666,146.3549019607843,143.26078431372548,0.09744680851063829
955,Running,7786.45,2874.0,533,138.4188988095238,164,62,527.6108626978738,593.7999877929688,482.7999877929688,172.19998168945312,176.19998168945312,,4,512.75,8.650001525878906,0.0127071696896158,0.0016319593254455,9,0.0,472.0,125.77777777777776,0.0,1282.77001953125,334.5200025770399,4,0.0,1606.0,570.0,0.0,4574.0302734375,1654.1201629638672,138.0,141.43765281173594,139.96722278600802,0.2251063829787234
979,Running,3778.54,1212.0,200,132.1940789473684,160,76,-4.534868436914525,16.0,-18.399999618530277,45.80000400543213,69.80000400543213,,3,2.5999999046325684,0.8666666348775228,0.0065398347883555,0.0017307835270648,6,0.0,185.0,117.33333333333331,0.0,636.3599853515625,375.8782999714216,3,56.0,424.0,248.33333333333331,142.8800048828125,1409.4801025390625,817.4967244466146,135.12280701754386,145.13176470588235,139.58611037397415,0.08340425531914894
980,Running,4010.4,3850.0,216,127.11300639658847,147,68,555.0179099358814,609.0,511.2000122070313,115.2000732421875,111.60009765625,,2,550.3999938964844,38.29998779296875,0.0031457856077373,0.0007844069438802,4,0.0,317.0,149.5,0.0,689.050048828125,372.8474938869476,3,10.0,810.0,402.0,25.619873046875,2173.6000213623047,1142.8733469645183,128.63636363636363,129.89149198520346,129.37664093500987,0.0902127659574468
1052,Running,10571.59,4028.0,677,146.54630350194552,185,110,592.7794554159954,745.4000244140625,511.3999938964844,358.3998413085937,361.7998352050781,,5,598.9000030517578,39.2800048828125,0.0137978288249228,0.0013051800935264,11,0.0,580.0,192.3636363636364,0.0,1403.69997549057,492.93730245937,6,108.0,791.0,357.3333333333333,314.4501953125,2359.0,1007.5400390625,147.21978021978023,173.62641509433962,156.83436821803372,0.28638297872340424
1084,Running,11947.56,4188.0,716,151.57187127532777,177,84,533.2964957090612,612.4000244140625,451.7999877929688,358.0002746582031,304.4002990722656,,4,536.9000015258789,64.9000015258789,0.0052641100565758,0.0004406012655785,9,0.0,548.0,182.33333333333331,0.0,1202.0302734375,461.0956234402127,5,35.0,1778.0,616.2,106.6796875,4607.56982421875,1684.7400634765625,146.921974522293,164.9451476793249,155.6947460317295,0.3029787234042553
1107,Running,2791.82,1039.0,185,127.41980198019802,147,59,545.5805932375464,588.2000122070312,520.0,104.9998779296875,108.19989013671876,,2,549.0000152587891,21.39999389648437,0.005132251279251,0.0018383173984178,5,0.0,276.0,114.8,0.0,808.6000061035156,331.5199630022049,2,55.0,552.0,303.5,187.85009765625,1461.8499755859375,824.8500366210938,131.78571428571428,138.1213768115942,134.95354554865423,0.07702127659574468
1112,Running,5730.56,2775.0,361,129.46925972396488,174,75,480.09887087768914,545.4000244140625,446.6000061035156,122.199951171875,196.5999755859375,,4,487.3000030517578,0.0,0.0050832207074855,0.0008870373414614,6,0.0,485.0,148.0,0.0,1141.190185546875,328.32166931033134,4,7.0,819.0,246.0,8.2998046875,2081.009765625,581.0898933410645,129.52252252252254,134.2609756097561,132.02176739021252,0.1519148936170213
1124,Running,8205.64,2689.0,442,147.39322916666666,181,68,518.6263389587402,611.5999755859375,451.2000122070313,280.1998596191406,280.79986572265625,,5,515.4200042724609,30.959991455078125,0.0065024487045795,0.0007924365076434,6,0.0,670.0,375.8333333333333,0.0,2152.2900390625,1151.138323545456,3,188.0,1283.0,697.6666666666666,598.259765625,3799.219970703125,2136.6333821614585,141.86677367576243,155.61934477379094,150.01212766660598,0.18638297872340426
1131,Running,4240.74,2754.0,601,183.74337568058075,188,129,991.5460616262336,1458.800048828125,475.7999877929688,985.400146484375,2.40008544921875,,1,967.3000183105468,983.0000610351562,3.185632018685968e-05,7.511972011219665e-06,2,1.0,2746.0,1373.5,2.89990234375,4223.390097618103,2113.1449999809265,2,12.0,2609.0,1310.5,28.4697265625,3906.509979248047,1967.4898529052732,184.15384615384616,184.32988505747127,184.24186560565872,0.2540425531914894
1153,Running,9679.71,3611.0,632,151.3107361070701,185,73,582.9788184478111,739.7999877929688,491.6000061035156,335.5998229980469,341.99981689453125,,5,594.6800079345703,39.55999755859375,0.0134402492817029,0.0013884971018453,9,0.0,564.0,202.88888888888889,0.0,1591.7000732421875,538.3444078233507,4,1.0,1439.0,636.75,3.009765625,3616.380126953125,1762.6522827148438,152.0,158.51702127659576,155.4853566329139,0.2672340425531915
1156,Running,1524.26,1036.0,103,126.15621986499518,152,74,427.2657665226935,457.3999938964844,404.7999877929688,54.99996948242188,55.5999755859375,,2,416.7499923706055,11.5,0.0013376302284146,0.0008775604086012,3,0.0,254.0,148.66666666666666,0.0,545.5399780273438,303.87332518895465,2,54.0,657.0,355.5,5.2200927734375,1391.719970703125,698.4700317382812,134.87272727272727,135.629179331307,135.25095330201714,0.04212765957446808
1169,Running,10078.62,3783.0,656,146.78757980266977,187,76,590.0950667103984,744.2000122070312,506.3999938964844,361.00006103515625,365.4000549316406,,7,571.5142844063895,26.399998256138392,0.0175043270681188,0.001736778156942,11,0.0,402.0,169.36363636363637,0.0,1132.170166015625,468.9872631809928,5,57.0,821.0,444.6,173.60986328125,2213.4800415039062,1288.0997680664063,148.42670157068062,159.93065693430657,153.5044208681251,0.2774468085106383
1181,Running,6951.5,2220.0,421,139.08980691513247,168,56,595.2977101155124,677.7999877929688,521.7999877929688,211.20013427734372,214.400146484375,,3,597.6000061035156,40.400004069010414,0.003237451738374,0.0004657198789288,5,0.0,586.0,260.8,0.0,1730.41015625,762.0920517683029,2,29.0,1701.0,865.0,107.150390625,5369.489837646484,2738.320114135742,140.86666666666667,143.91128084606345,142.38897375636506,0.1774468085106383
1226,Running,3602.49,1243.0,203,132.03130016051364,166,54,585.725521228478,882.7999877929688,512.7999877929688,83.4000244140625,449.0,,3,729.2666625976562,0.0,0.030058815412403,0.0083438997505622,3,0.0,301.0,114.66666666666669,0.0,773.489990234375,300.9532877604167,2,10.0,934.0,472.0,28.929931640625,2639.4800720214844,1334.2050018310547,133.0,134.90588235294118,133.95294117647057,0.08468085106382979
1229,Running,11770.93,5143.0,633,136.10550458715596,162,80,694.4159155572892,953.7999877929688,510.3999938964844,533.8001098632812,523.2001342773438,,3,673.1666666666666,143.4000040690104,0.0144516203542052,0.0012277381952152,8,0.0,1049.0,288.0,0.0,2020.580017089844,600.0037457346916,5,52.0,2338.0,602.4,138.259765625,4749.439987182617,1273.8038177490234,142.88679245283018,151.6627906976744,146.10344874453818,0.2676595744680851
1237,Running,1806.07,1246.0,151,93.50217580504788,161,58,606.4694890687459,638.7999877929688,578.0,98.39971923828124,107.99969482421876,,4,613.6499938964844,4.949996948242188,0.0107208818728313,0.0059360278797783,5,5.0,207.0,111.6,4.93994140625,379.9500122070313,186.0059814453125,4,2.0,263.0,109.5,4.0899658203125,205.3500061035156,89.38499546051025,92.96261682242992,104.57142857142856,99.3531715426394,0.0625531914893617
1271,Running,4905.089999999999,1581.0,279,139.4832807570978,170,65,550.8434059311539,598.4000244140625,496.6000061035156,132.80014038085938,118.80014038085938,,3,529.0,21.599995930989586,0.0043018562062177,0.0008770188123393,5,0.0,353.0,138.8,0.0,1044.6400451660156,422.19797973632814,3,0.0,926.0,373.3333333333333,0.0,2895.129928588867,1181.693374633789,140.0,146.61272923408845,143.14270461649102,0.11702127659574468
1281,Running,10193.3,3804.0,538,138.34023668639054,185,61,585.8352872818757,757.2000122070312,494.7999877929688,333.2001953125,335.00018310546875,,4,614.0250015258789,54.25,0.0106605411901316,0.0010458380691367,9,0.0,593.0,201.88888888888889,0.0,1620.5401000976562,524.9355536566841,4,31.0,1713.0,556.0,94.68017578125,4599.3897705078125,1533.2950744628906,138.62529274004683,148.64177362893815,141.76619841042807,0.2272340425531915
1294,Running,4634.59,1472.0,262,131.5,158,63,537.271919145976,611.2000122070312,503.2000122070313,118.800048828125,115.00006103515624,,2,552.6500091552734,37.29998779296875,0.0026509628787758,0.0005719951233606,3,0.0,252.0,120.33333333333331,0.0,621.2200317382812,342.5166778564453,2,370.0,417.0,393.5,1097.699951171875,1174.1900482177734,1135.9449996948242,141.3125,147.2,144.25625,0.1097872340425532
1302,Running,8531.74,3174.0,316,135.40984654731457,165,60,593.9635560018633,680.5999755859375,510.6000061035156,176.19998168945312,240.6000061035156,,3,593.8666788736979,18.33333333333333,0.005877586433774,0.0006889082923031,8,1.0,503.0,127.625,1.9501953125,1234.119873046875,324.1962140798569,5,83.0,634.0,324.6,207.92041015625,1841.8600463867188,876.9021850585938,138.12048192771084,151.14645669291338,145.5323741059673,0.1327659574468085
1350,Running,2522.18,2147.0,479,178.7156862745098,184,98,1134.410830429177,1539.4000244140625,735.5999755859375,806.7999877929688,2.99993896484375,,1,1137.5,803.800048828125,0.0001062642771223,4.213191648587536e-05,4,0.0,1458.0,496.25,0.0,1508.1700439453125,540.1025273799896,2,73.0,284.0,178.5,197.489990234375,340.7300109863281,269.1100006103516,178.16197183098592,179.32432432432432,178.74314807765512,0.20212765957446807
1430,Running,3750.47,1228.0,266,134.530081300813,152,57,627.6408124225895,832.0,518.2000122070312,223.20001220703125,535.6000366210938,,5,678.4400024414062,8.8800048828125,0.0069238892824558,0.0018461390925553,4,0.0,181.0,66.75,0.0,472.3701171875,193.8100125193596,2,65.0,783.0,424.0,201.14013671875,2364.189987182617,1282.6650619506836,136.4712643678161,138.78787878787878,137.62957157784746,0.11148936170212766
1433,Running,4532.21,1589.0,333,138.53450520833334,162,77,552.985677242279,650.0,371.7999877929688,312.20001220703125,315.4000244140625,,4,559.1000061035156,32.95000457763672,0.0091762173060772,0.0020246672828658,5,0.0,331.0,89.0,0.0,928.3999633789062,251.5700439453125,3,61.0,759.0,327.0,194.14013671875,2104.459991455078,952.3633728027344,144.10263157894738,153.48765432098764,149.95482648277402,0.14
1465,Running,8994.75,2888.0,480,177.06752077562328,184,104,729.2982689601232,980.5999755859376,421.6000061035156,681.4002075195312,122.40023803710938,,4,779.5249977111816,139.74999237060547,0.0099976672382599,0.0011115002905316,9,0.0,864.0,258.1111111111111,0.0,2552.280117034912,738.5044042799208,2,96.0,2456.0,1276.0,264.400390625,7725.039978027344,3994.720184326172,178.46316646316646,179.8659793814433,179.1645729223049,0.2025531914893617
1480,Running,9759.71,4307.0,627,142.91326127076192,182,77,584.7444233128743,747.5999755859375,489.7999877929688,330.7998046875,344.3998107910156,,5,586.1199981689454,38.6800048828125,0.0094755891058205,0.0009708883876488,11,0.0,485.0,181.3636363636364,0.0,1160.9501953125,445.0272607369856,2,162.0,2900.0,1531.0,480.5,5613.250183105469,3046.8750915527344,145.33697938578038,145.92638036809817,145.63167987693927,0.2651063829787234
1488,Running,4958.42,1584.0,269,178.96816770186336,188,138,634.272826793031,870.5999755859375,397.2000122070313,488.3999938964844,15.000030517578123,,1,633.8999938964844,473.3999633789063,0.0020978483879886,0.0004230880780548,4,16.0,818.0,342.0,51.7802734375,2613.479912042618,1013.8275585770608,2,209.0,287.0,248.0,680.159912109375,909.679931640625,794.919921875,177.96932515337423,180.47083333333333,179.22007924335378,0.1127659574468085
1495,Running,4992.68,1734.0,353,179.50893371757925,187,104,613.0373480453271,837.2000122070312,391.7999877929688,483.0,40.39996337890625,,2,625.3499908447266,221.30001831054688,0.0036686996735447,0.0007348157049009,3,0.0,1034.0,557.3333333333334,0.0,3118.2900581359863,1583.776699066162,2,1.0,826.0,413.5,2.56982421875,2351.1099548339844,1176.8398895263672,179.59733978234584,180.0,179.79866989117292,0.14851063829787234
1511,Running,4991.169999999999,1634.0,338,182.53846153846155,193,117,620.8239313481928,837.7999877929688,404.6000061035156,440.0000305175781,6.800048828125,,1,621.1999969482422,433.1999816894531,0.0020666150910157,0.0004140542379874,7,1.0,300.0,160.42857142857142,5.169921875,818.8400268554688,452.72431509835377,2,387.0,558.0,472.5,989.0498046875,1657.9100952148438,1323.479949951172,183.08407871198568,187.2680412371134,185.1760599745496,0.14212765957446807
1515,Running,9975.47,4196.0,649,138.11232492997198,185,80,591.8267225078508,745.5999755859375,510.3999938964844,355.400390625,355.0003967285156,,5,597.4399871826172,37.2,0.0113364350323177,0.001136431168889,10,0.0,410.0,194.1,0.0,1092.89990234375,516.714930421114,6,40.0,1870.0,402.6666666666667,113.26953125,4801.5198974609375,1088.7350056966145,137.5539568345324,147.58970099667775,143.09463249034934,0.274468085106383
1528,Running,3127.6000000000004,1804.0,109,117.13358208955223,164,66,88.1234329422908,106.5999984741211,62.0,76.79998016357422,101.39997863769533,,3,84.43333307902019,0.8000005086263021,0.0537011024805846,0.0171700672977953,6,0.0,431.0,165.5,0.0,1251.3800048828125,456.526668548584,2,441.0,489.0,465.0,1417.2301025390625,1435.019989013672,1426.1250457763672,128.33786848072563,136.2,132.2689342403628,0.04468085106382979
1529,Running,4985.849999999999,2374.0,430,180.7570093457944,189,118,623.9358644574602,852.0,405.7999877929688,452.99993896484375,6.99993896484375,,1,628.7999877929688,446.0,0.0022234340316958,0.0004459488415607,6,0.0,458.0,220.33333333333331,0.0,1359.6099853515625,601.1350453694662,2,165.0,1395.0,780.0,452.31005859375,4061.640167236328,2256.975112915039,181.5759312320917,186.3192771084337,183.9476041702627,0.18127659574468086
1542,Running,4980.32,1842.0,298,142.3831208257438,173,65,546.2120217171016,585.2000122070312,494.2000122070313,120.99990844726562,89.99990844726562,,2,547.1499938964844,45.199981689453125,0.005835682336044,0.0011717484691835,5,0.0,487.0,161.8,0.0,1291.719970703125,484.78596143722535,5,10.0,584.0,204.0,28.52001953125,1764.3299560546875,649.4859191894532,140.94262295081967,154.16581196581197,148.1419599863597,0.1251063829787234
1582,Running,3475.5,1208.0,186,131.59042113955408,174,79,-0.3579207900235361,18.0,-8.800000190734863,58.40000033378601,68.39999997615814,,3,1.1333332657814026,1.7333333889643352,0.0073693731470446,0.0021203778296776,3,0.0,760.0,310.6666666666667,0.0,2199.3399658203125,890.9533215363821,3,41.0,712.0,324.3333333333333,107.179931640625,2092.9901123046875,959.0700174967448,131.3015427769986,147.0452488687783,137.56797816763992,0.0774468085106383
1597,Running,9623.68,4284.0,552,132.08843537414967,167,71,589.2244412391595,758.5999755859375,495.3999938964844,336.4000549316406,334.8000793457031,,4,587.1999969482422,58.79998779296875,0.0063687098327763,0.0006617748961703,9,0.0,619.0,247.66666666666663,0.0,1618.18994140625,584.6788330078125,4,35.0,1902.0,653.0,75.7099609375,4494.2298583984375,1606.4049987792969,130.4297994269341,144.10141881240148,138.02143938368215,0.23319148936170211
1604,Running,8672.08,3003.0,482,139.72709163346613,176,84,545.9720451993296,616.0,492.6000061035156,205.59994506835935,211.79995727539065,,5,537.4200073242188,19.120001220703124,0.0085345571532078,0.0009841418844392,12,0.0,634.0,130.25,0.0,1603.7599487304688,335.8391469319661,3,29.0,1307.0,792.3333333333334,82.47021484375,3543.610122680664,2322.416753133138,139.03593272171253,146.883877159309,142.78438107145163,0.20340425531914894
1628,Running,9915.87,4971.0,502,122.51186579378069,160,69,698.8983631789587,948.5999755859376,325.20001220703125,649.4002075195312,444.80023193359375,,2,684.6499938964844,308.29998779296875,0.0027890504661366,0.0002812713827567,8,0.0,1594.0,310.25,0.0,2212.670166015625,580.6600668281317,4,147.0,1858.0,792.0,435.4599609375,2839.18994140625,1633.389747619629,131.36470588235295,142.3708542713568,136.4986519882136,0.2119148936170213
1629,Running,5195.76,1558.0,368,179.67822736030828,187,133,609.2300584189159,770.4000244140625,470.0,380.79974365234375,80.5997314453125,,3,610.2333272298177,100.06667073567708,0.0051178467286591,0.0009850044514487,4,1.0,1108.0,354.75,4.10986328125,3509.650146484375,1161.5474960803986,2,66.0,720.0,393.0,218.919921875,2374.620056152344,1296.769989013672,179.26527777777778,183.07462686567163,181.1699523217247,0.1548936170212766
1691,Running,16431.85,4243.0,1070,141.48469006721433,167,78,-9.46646751355466,31.799999237060547,-39.79999923706055,201.8000099658966,202.60001015663147,,5,-14.200000286102297,9.960000228881835,0.0350925093911174,0.0021356395896455,17,26.0,504.0,119.52941176470588,93.0,1796.6298828125,449.3993524663588,3,58.0,1731.0,632.6666666666666,216.5400390625,6559.520263671875,2375.4200846354165,135.98695652173913,144.375,139.43493788819876,0.45361702127659576
1692,Running,7230.93,1479.0,341,180.0086330935252,235,100,337.708489419402,355.20001220703125,322.0,126.00018310546876,126.20016479492188,,4,343.02499771118164,5.9000091552734375,0.0240694982362909,0.0033286863842259,8,30.0,279.0,126.875,139.5302734375,1409.3899536132812,604.3349952697754,2,3.0,1248.0,625.5,4.72998046875,6212.159805297852,3108.444892883301,181.0,181.4505119453925,181.22525597269623,0.14340425531914894
1693,Running,9404.63,2238.0,611,144.29403202328967,156,59,49.74876276652018,52.79999923706055,42.0,79.40003204345703,72.60003280639648,,3,47.73333295186361,3.066666920979818,0.0087382463087148,0.0009291430187806,9,0.0,368.0,194.11111111111111,0.0,1499.1298828125,810.5732421875,2,5.0,99.0,52.0,20.419921875,407.559814453125,213.9898681640625,145.0,147.23333333333332,146.11666666666667,0.2582978723404255
1695,Running,9305.47,2511.0,647,135.29593495934958,159,116,307.4793492262926,310.3999938964844,303.79998779296875,49.80001831054688,51.80001831054688,,2,308.40000915527344,0.0,0.014824447538953,0.0015930896063232,9,0.0,700.0,207.0,0.0,2625.259765625,765.9877454969618,2,105.0,2127.0,1116.0,407.259765625,7915.640075683594,4161.449920654297,135.94152046783626,144.82758620689654,140.3845533373664,0.27361702127659576
1696,Running,4721.17,1293.0,355,141.9236276849642,157,109,10.707875867376464,43.400001525878906,-8.800000190734863,88.00000154972076,50.600000977516174,,2,3.75,18.70000028610229,0.0237169047123182,0.0050235227099041,5,0.0,159.0,78.6,0.0,415.1201171875,279.57806129455565,3,148.0,487.0,270.0,404.699951171875,2030.0000762939453,1060.4933522542317,146.25862068965515,149.4516129032258,147.67742249706205,0.14936170212765956
1699,Running,32537.08,9801.0,1797,133.76340243030737,161,81,13.342101498447716,20.200000762939453,6.0,547.6000089645386,544.8000087738037,,17,12.435294151306152,1.3411764537586883,0.133511712527708,0.0041033710624219,42,0.0,517.0,130.66666666666666,0.0,2169.9296875,497.118293035598,5,12.0,2323.0,1120.0,37.580078125,8286.669677734375,4326.185693359375,131.95348837209303,151.83969465648855,142.35665302607757,0.7629787234042553
1702,Running,16609.54,5547.0,1208,140.35905511811023,167,79,291.6606302096149,296.3999938964844,288.6000061035156,105.8001708984375,108.8001708984375,,4,291.7249984741211,0.8499984741210938,0.0211703179887215,0.0012745878566607,22,0.0,902.0,185.1818181818182,0.0,2175.80029296875,562.0555481477218,2,34.0,4841.0,2437.5,106.7392578125,15092.62035369873,7599.679805755615,142.97275204359673,143.6,143.28637602179836,0.512340425531915
1704,Running,20033.91,5468.0,1257,131.0722408026756,160,70,313.8650170571828,323.79998779296875,302.3999938964844,136.19979858398438,126.7998046875,,4,314.7249946594238,4.25,0.0320500998272871,0.0015997925431075,19,1.0,868.0,215.1578947368421,4.259765625,3181.8095703125,797.5493687046202,3,6.0,2498.0,1333.6666666666667,22.541015625,9077.990234375,4863.0771484375,129.84325108853412,132.0,130.74957457511667,0.5331914893617021
1706,Running,13764.62,3688.0,520,155.724064171123,184,68,284.4038502739075,359.6000061035156,275.0,78.20004272460938,162.20004272460938,,3,295.7333374023437,0.0,0.0185185313468314,0.001345371782645,20,0.0,610.0,119.9,0.0,2245.1400756835938,463.4815002441407,2,858.0,1602.0,1230.0,3427.44921875,5674.830261230469,4551.139739990234,164.232,171.86610878661088,168.04905439330545,0.2195744680851064
1709,Running,27956.6,7432.0,1879,142.60009037505648,163,67,320.7549026840906,389.6000061035156,301.79998779296875,367.4000854492188,361.2000732421875,,9,323.54444376627606,10.4888916015625,0.0500677701674969,0.0017909105602074,30,0.0,326.0,115.3,0.0,1072.830078125,439.8528162320455,5,52.0,2054.0,1129.8,208.580078125,8199.88037109375,4397.721826171875,144.04710144927537,155.5353982300885,147.01960923579804,0.7978723404255319
1710,Running,13096.880000000005,3825.0,823,146.21345029239765,177,88,150.81286554169236,155.0,147.39999389648438,96.8001708984375,90.40016174316406,,3,150.06666310628256,2.133336385091146,0.0205688662673246,0.0015705165098347,11,0.0,670.0,191.63636363636363,0.0,3076.51953125,847.4671377702193,3,145.0,661.0,461.6666666666667,672.689453125,2942.82958984375,2127.5296732584634,154.2863247863248,167.64912280701753,161.41842247105407,0.3485106382978723
1715,Running,24030.76,6874.0,1295,129.0323819978046,142,76,286.5712406229633,311.6000061035156,258.6000061035156,277.3998107910156,271.5998229980469,,8,281.98749923706055,6.299999237060547,0.0589516026631941,0.0024531726280481,38,0.0,214.0,68.26315789473684,0.0,753.5400390625,236.27629249974305,2,60.0,5941.0,3000.5,229.98046875,20870.630126953125,10550.305297851562,130.22837150127228,135.23529411764707,132.73183280945966,0.5493617021276596
1716,Running,11696.45,3152.0,671,131.69143446852425,161,70,303.9073260831882,318.3999938964844,293.3999938964844,133.2000732421875,131.80007934570312,,4,300.87499618530273,3.0,0.0149246335078647,0.0012759968629682,16,0.0,200.0,87.5625,0.0,728.669921875,341.8661870956421,4,91.0,945.0,532.0,367.6396484375,3511.219970703125,2046.3922729492188,132.17175572519085,148.1578947368421,140.89109063298014,0.28382978723404256
1717,Running,37545.68,11006.0,2354,140.21880227500836,162,66,297.4811643649599,427.2000122070313,259.6000061035156,370.4006042480469,359.4006042480469,,8,307.26250076293945,17.125,0.053704909660631,0.0014303885203472,33,1.0,687.0,72.60606060606061,3.55078125,1606.8603515625,227.33764093572444,4,55.0,6317.0,2455.5,206.7001953125,21362.12890625,8315.27197265625,139.40725806451613,147.456,144.24918316019682,1.0
1720,Running,10743.85,3233.0,677,134.1865771812081,153,74,291.7924927412345,310.20001220703125,286.79998779296875,43.5999755859375,65.0,,3,294.3000081380208,0.0,0.0441937737430812,0.0041134019688548,21,0.0,233.0,83.19047619047619,0.0,791.130126953125,279.7943319593157,2,0.0,2747.0,1373.5,0.0,9433.769714355469,4716.884857177734,135.0,137.63141025641025,136.31570512820514,0.28638297872340424
1721,Running,11246.82,3102.0,765,139.1346153846154,171,83,320.57041296468805,393.0,295.20001220703125,164.19992065429688,164.39993286132812,,3,326.5,28.866668701171875,0.0113188907567932,0.0010064081008492,8,31.0,294.0,109.5,104.080078125,841.31005859375,384.0362548828125,4,66.0,912.0,399.25,229.8798828125,3864.419921875,1500.5625,142.57894736842104,156.52307692307693,149.82662388531782,0.32382978723404254
1722,Running,8647.26,2401.0,572,129.0512367491166,143,82,293.007067784825,295.20001220703125,277.3999938964844,55.59976196289063,38.59976196289063,,2,290.1499938964844,8.5,0.0122309526666634,0.0014144310066614,9,0.0,498.0,201.11111111111111,0.0,1814.6298828125,723.422299530771,2,0.0,1952.0,976.0,0.0,7132.550109863281,3566.2750549316406,130.0,131.0862831858407,130.54314159292034,0.24170212765957447
1724,Running,25006.19,6613.0,1534,145.20887445887445,180,73,346.3172078978964,354.79998779296875,334.3999938964844,189.20065307617188,189.400634765625,,6,345.78333282470703,3.23333740234375,0.0323970391193666,0.0012955607839245,28,3.0,937.0,170.53571428571428,9.6796875,3775.1796875,654.1870248658316,2,0.0,5369.0,2684.5,0.0,20739.210235595703,10369.605117797852,146.0,147.05149934810953,146.52574967405477,0.6510638297872341
1726,Running,4813.25,1583.0,347,130.28045325779036,151,94,290.32068018062256,292.20001220703125,286.0,28.600128173828125,23.400115966796875,,1,288.6000061035156,5.20001220703125,0.0126961927520868,0.0026377588432113,8,0.0,234.0,120.625,0.0,783.5800199508667,404.6187747716904,3,229.0,516.0,352.6666666666667,791.169921875,1760.280029296875,1199.4400024414062,130.16363636363636,141.12307692307692,134.2179339647694,0.14595744680851064
1727,Running,16325.7,4516.0,865,126.07993197278913,141,78,40.5586734718206,86.19999694824219,14.600000381469728,138.60000610351562,144.60000610351562,,3,46.199999491373696,18.799999237060547,0.0105260779969624,0.0006447550792286,17,0.0,822.0,142.1764705882353,0.0,2829.64013671875,499.7805965647978,2,176.0,3436.0,1806.0,665.48046875,12506.420043945312,6585.950256347656,127.3873473917869,128.95454545454547,128.1709464231662,0.36638297872340425
